9554 25937
3085 1371 10
1678 7880 734
2566 4351 -623
456 6844 -621
749 9261 -948
518 1562 733
3792 3478 -543
6654 7180 758
4300 3138 -558
3721 134 -362
8649 4911 -516
9267 2011 -633
4985 3542 -644
2826 5815 91
1464 6987 491
927 8581 880
3694 4551 580
3081 8456 693
3627 4383 -754
5193 1055 908
9144 3581 624
4983 48 -885
1192 4464 163
2240 5922 -38
9528 3108 -59
6623 5376 -44
2831 8878 -524
8831 8268 -688
3572 3689 297
2631 5905 -703
8538 6914 -796
7629 8207 -655
1819 7783 98
6024 6240 435
3013 1824 -427
5993 4772 -240
9054 4992 -170
4892 5353 808
4246 8603 -653
3021 8260 748
495 3080 -799
1428 8353 0
2692 491 837
8880 23 428
2314 5582 -789
1239 7920 175
3679 165 -512
7621 6261 426
4801 4169 -346
6585 865 461
1898 4946 725
9549 1775 957
2277 7351 -811
4071 7041 410
8122 4619 -546
2149 7166 296
4657 7456 -492
8524 8960 542
9422 1850 -879
3211 6600 -73
4585 9497 330
4640 6038 396
9473 670 -484
6669 5878 -614
9262 1523 -550
7196 7835 -895
5399 5208 170
7430 9278 -433
3529 906 763
9095 3965 964
9016 3921 450
2503 9551 383
4157 762 -281
8483 2177 959
9470 5845 -627
3445 7796 -34
6966 6506 348
9272 7492 971
7643 4141 969
6626 5508 983
2204 6311 -293
7669 2311 996
5618 3256 23
5305 5185 -216
7478 9449 194
8437 3106 435
5411 5727 318
4112 5460 -42
591 7067 713
7268 5717 487
4668 1995 631
1565 6892 -688
536 1426 478
3003 4588 930
6241 9541 -434
1859 3353 668
367 7168 874
3044 3054 118
8043 3282 -2
7109 6235 332
2706 4919 -519
2513 5202 157
4722 3882 -95
5808 8270 597
7893 1063 606
9219 4635 -634
4961 8725 691
5696 9544 759
6887 3132 -252
3646 1668 275
5336 2450 979
7801 6911 -891
6503 8887 56
5536 9023 604
9176 8517 508
3435 8826 581
6010 9392 377
3688 5834 136
8315 9132 684
5811 3438 -583
2014 2125 -129
6381 4496 257
333 1657 977
639 6449 718
2212 2005 332
7369 4494 -431
2400 8899 -91
2543 3092 -226
6802 278 -382
8368 8092 -887
8489 9373 -595
9349 7561 -316
5935 2696 388
6764 8256 493
2176 3065 600
8058 1308 334
7225 890 996
6689 2893 239
2012 946 -464
230 2395 151
7275 6077 897
8819 8030 576
780 4165 -761
5701 3072 362
1319 8115 30
7535 1150 240
8115 844 267
8810 6349 958
3150 5184 150
4238 6734 19
8174 3850 325
9051 1327 -503
1229 4248 -548
7728 8368 -119
5656 8269 -476
9127 8723 538
2140 5339 536
1834 405 -285
8193 2916 616
2869 8330 679
7263 7346 33
1484 7568 514
939 6875 826
3718 2316 848
9482 5391 576
4784 3022 684
4012 6014 -15
2626 7413 868
58 4539 -980
3842 4409 -702
8631 7225 -904
219 8056 291
8649 7838 -666
3131 3586 -878
1037 6492 -956
6601 8633 244
9272 6454 -329
567 6816 -7
4723 9150 -901
3398 8374 653
5480 1841 514
8318 3076 460
3379 8220 -634
254 6469 639
4233 9348 374
1512 556 382
3086 6821 -183
6369 5817 762
3406 6517 436
7735 3500 153
7359 1784 -714
7411 4966 -912
8990 3887 939
5806 7669 -232
6824 6578 964
5748 558 122
6563 5665 -586
1362 6447 276
76 6863 196
981 1202 -44
1223 6715 690
5670 2391 -573
8994 2335 -554
445 6215 26
3979 1531 -989
6140 974 991
3134 5395 933
5907 7319 105
1715 8943 236
4476 3159 375
3070 4474 985
6340 8828 -462
2403 2141 195
8487 719 309
6101 3793 -548
85 57 -402
5704 8985 482
4771 5208 -599
1420 3333 23
3929 6148 731
9030 9206 137
2665 3022 -673
2962 5087 -947
611 2514 -326
877 9265 -182
3553 6304 -76
7347 1122 -169
4588 3588 422
7796 8065 -919
2093 7701 -517
8979 1002 -206
1077 1836 218
202 4938 865
1161 2991 403
4492 4015 -124
469 9204 -535
6599 6870 -419
5919 8204 868
2541 2335 -496
5780 2717 -371
4194 3163 509
3142 6397 181
6436 7998 -625
2001 2545 -420
6291 1011 -323
6370 3495 268
7900 6810 98
1936 1487 -673
8885 1991 -899
7252 4331 215
131 8024 146
4971 5647 -203
124 3401 412
8923 96 71
8931 6577 -456
1411 2647 269
7328 2668 17
1151 2301 967
6342 5609 828
8624 6404 -454
5812 6072 -829
7926 2791 -541
5290 5848 -12
7473 4139 -898
1540 466 -312
475 8099 45
9369 6289 -413
5575 4036 -785
7813 5812 -884
8648 3588 -906
9392 5199 299
4615 8452 -897
2173 1594 -667
1224 7506 343
1281 3393 679
124 9030 460
8882 5301 865
961 3797 -56
5981 9404 425
5980 2469 -994
5354 418 510
8689 312 821
5517 5294 -330
5719 4437 -695
1024 2143 -520
4137 6781 895
2714 4631 -235
2093 8955 489
4015 5244 -226
3092 7617 425
3600 2678 714
3909 7675 -642
7915 9385 979
2543 7429 354
4735 8289 340
5328 1863 676
6891 5966 -409
1698 9239 175
137 7769 -70
9488 6922 780
6097 6902 911
9434 9077 -90
7478 8042 -891
4589 4654 165
1616 9405 928
8216 3136 -467
8332 9273 -163
3990 2322 -734
3898 7737 -462
8974 7351 -553
2206 7307 -124
6884 7549 113
6509 7186 143
7004 8703 -824
6916 877 444
1865 3602 18
5697 107 2
9255 24 774
5028 2154 -262
8292 2135 -136
7323 3023 979
6903 6220 -659
5710 4700 281
664 8501 815
3125 8589 379
2517 9357 702
2228 8834 -77
413 6725 902
6230 5897 -158
1868 8459 802
4602 597 70
9096 5823 -883
457 667 509
3137 3941 512
9382 5202 -829
8261 2216 414
1783 9112 -280
1879 1359 -295
6655 1920 -375
4239 2970 852
401 3987 480
8842 2312 104
6447 9123 301
6066 4528 -622
6650 7381 -589
4307 7392 816
4918 8906 -548
9275 8155 14
7801 1495 -607
2679 5081 972
1576 3136 396
5685 8401 751
7125 950 -337
4217 2104 591
1462 4638 -141
6878 5770 320
4472 1861 493
4501 8007 -377
5401 5687 408
8699 6268 -205
8551 8372 -554
8704 6458 -124
7116 162 -356
3319 4596 -816
2310 8827 575
4680 6293 370
1797 7932 -561
7826 6817 -343
684 676 -615
4286 5319 223
2318 6422 379
7796 6190 -833
7722 7499 -640
942 2088 -838
9490 5126 313
1370 7884 190
8747 1928 634
3693 9040 151
3705 3432 -166
7943 5463 316
4515 7901 -376
5894 582 915
1935 9379 136
8725 4459 -575
920 6004 -693
5259 7386 -55
6949 7761 860
2061 5182 977
6659 1575 -946
3887 8605 -949
8241 8392 888
7704 7237 -734
8956 9051 198
9052 7235 -48
10 1475 69
702 6787 217
9019 7223 883
9410 1985 -718
5644 3636 468
3444 7848 -302
8524 4260 -601
6499 5592 698
7804 3383 647
3297 5913 979
7230 832 722
1333 6795 956
1497 7443 -927
7469 1838 -224
8232 3570 127
4903 5614 200
1572 2755 295
5099 3751 -747
9501 2367 -414
2155 7806 116
2798 5290 -356
1682 1749 -764
8451 601 162
4405 369 -925
1277 4509 -676
6769 4627 826
4151 8226 908
5386 9444 358
8461 3288 545
1726 739 636
1861 7980 857
9525 422 954
8848 7318 -785
1489 4656 909
5388 3522 601
5193 801 173
637 8072 950
1453 6036 -946
3627 5200 -978
9375 2160 422
7090 2965 -877
9084 9248 -52
5967 8834 965
4537 1926 30
6805 8947 -860
8640 2670 -64
3856 4178 -445
8983 4695 -418
8976 3989 -142
106 3089 -525
8126 1915 665
1441 4158 -355
8307 9410 322
1469 8825 642
5177 4516 552
1000 9394 -540
6340 6382 -778
8739 6223 841
4647 3538 -197
6853 7889 84
3852 4353 227
368 424 -313
3440 8252 -601
99 974 -244
775 5135 -65
4665 4404 -4
2464 3701 -415
3569 7254 536
8623 3386 -109
9247 1117 907
8504 3462 948
496 4325 778
2323 4025 -308
9069 6630 -9
1176 5899 12
1381 4482 943
5300 8158 944
6455 6087 -57
1009 4499 -286
8866 4005 -39
5801 4723 170
7325 4905 385
6008 2511 -885
3440 5217 554
4993 817 -818
4184 4690 -652
1747 1630 -565
8599 3265 103
3307 1945 956
7312 7688 -642
3553 9308 -898
1759 6461 -569
4664 1677 842
7016 2991 693
8365 6377 364
290 6397 757
7510 8438 -851
4390 3346 -971
2547 4823 -645
538 1169 390
4251 7408 -436
5929 6908 845
4815 7483 -939
2715 4613 -862
3450 4573 -932
8047 67 255
2673 345 177
3849 9214 -807
7423 8395 -766
7569 6540 859
7511 7513 150
740 3086 -731
7156 1753 303
2330 5263 16
524 3372 -193
7406 5451 -483
9263 4462 -281
9551 1514 -938
3499 4196 218
7564 392 -377
6256 8053 821
5333 8233 -611
2498 916 871
6083 8103 -188
6436 1028 -188
1861 1569 323
8571 5521 659
1987 3388 -517
9433 1305 -964
3155 1183 609
6885 6571 -725
7785 7889 340
9435 569 -925
5292 2528 756
9256 8158 816
869 8071 822
1353 8203 -144
4720 2296 201
6200 5192 444
3094 3660 55
1118 1710 626
7207 8910 -872
7976 7784 600
7000 7333 -102
6549 655 341
6551 1731 -415
2828 179 -878
2475 8742 -662
6130 7205 -278
8362 3088 -16
6970 2078 474
8616 4098 -651
4347 9061 706
8331 8586 -435
5902 890 -3
1283 1618 269
383 9211 299
3306 4350 825
2460 2989 298
7847 6771 797
4169 5216 -953
8243 8057 980
5794 9403 515
8418 5905 359
739 7749 -510
4436 2590 -538
3131 8928 -578
1664 4774 -636
5109 4445 -754
2719 916 -749
3845 7730 623
1188 7910 -707
3594 7964 40
232 5215 -952
6157 5014 -164
573 6350 -208
1297 134 -535
4208 9288 931
3173 1477 255
7092 1118 -16
3387 8476 -11
4986 3894 918
2058 4487 576
344 1870 709
4253 6391 257
453 5284 262
9448 1735 224
7387 4931 -677
5153 7563 584
5541 4315 458
1278 956 -190
6810 4790 461
5784 8867 61
4563 8649 -47
5663 2211 280
748 2731 57
2878 1548 -416
7519 3575 600
207 7563 -278
9358 2016 610
6429 1674 853
1686 6026 -22
5970 3821 751
688 5862 766
8971 6937 -443
1108 6923 863
198 4252 -947
8703 2127 989
1431 2712 -216
3947 3214 869
9086 842 -260
8707 2546 -795
8734 9307 829
5819 1272 -331
5353 8682 -213
2134 5374 633
3209 1924 -265
1644 4624 54
1564 6731 -572
76 4675 409
1674 393 -43
9198 7136 339
8525 5806 -710
5556 7836 431
5160 443 897
8991 8688 957
5552 7512 421
3069 4720 990
1239 1852 246
125 7336 -624
5176 5399 94
6748 4660 -718
433 3511 434
604 5114 491
6365 3939 615
3610 6766 -291
5574 5674 -460
958 3204 -458
8644 124 -422
4405 7087 83
8896 9030 691
3943 6797 -52
2683 221 -884
436 6138 80
593 6824 -306
8297 4970 858
2169 6449 -280
22 2110 -454
3902 2068 50
2711 3364 412
9169 1713 752
2816 4390 851
6536 229 344
1666 7815 825
9446 8482 -799
2094 823 729
6798 4083 -267
5032 4019 913
5366 3806 718
3742 8002 26
8061 2095 -909
1127 1982 -424
3579 588 -75
1244 896 62
8664 1936 -16
8989 3662 178
2459 5872 -750
3247 6418 29
3258 8468 -53
7172 34 903
6141 704 242
6225 8932 237
9179 4175 796
5615 7011 469
9233 2240 133
4813 6685 279
8926 3491 -359
3193 4626 208
1964 4660 607
2354 19 -239
904 1981 626
2944 5874 -980
3535 2446 88
2138 4847 -140
5190 141 942
6850 9420 -780
2914 9280 -814
8165 6099 -563
2146 7272 793
4422 8043 -623
4250 4512 686
6275 6984 122
6447 4774 -750
3218 392 -590
7654 6733 -952
566 5391 981
4148 4159 661
8253 7560 292
7592 6824 521
741 7053 -655
4663 6571 -191
7595 4985 991
6279 7592 -413
8681 7554 -148
4427 2429 -376
1160 6697 -760
6180 209 -861
2147 4798 -630
2663 8571 -411
1318 8927 -51
1491 3921 133
3549 9437 -909
4758 9208 153
1468 1969 24
3970 2358 -578
3560 7269 350
1859 2837 -325
8532 2095 439
1023 8520 -930
8337 7254 -416
6243 7458 -577
520 2293 -568
2572 8860 889
8549 2737 824
9010 6442 743
645 3647 -124
6082 2719 -974
4509 4924 -283
2007 1667 -248
2686 6009 851
2631 6550 673
5081 6148 790
1023 9041 47
9501 3184 -696
7822 5291 820
2057 9454 285
840 8892 -508
5504 4646 219
951 8467 376
8514 5120 222
4231 4939 -929
5461 8502 -540
5144 9326 352
3074 8584 -388
1886 8977 -914
4729 6840 887
3831 7410 229
7875 6131 338
5096 1500 639
1539 2488 -790
3186 4955 -125
6793 3786 173
7435 4019 -731
1109 3707 842
2452 3236 884
3490 2730 -75
5212 6273 130
2399 9452 -749
4199 7870 -622
1396 8960 -85
7993 6192 -366
8420 181 -273
5288 4405 113
9450 2337 973
5553 296 -176
669 2991 -951
1867 1207 34
7451 9439 -667
6686 2376 -314
7135 2834 368
6140 7324 56
2790 2107 101
5172 3646 -449
4292 3449 -36
8976 4225 725
7443 3774 357
7943 837 389
8090 9491 -323
4739 6414 219
6761 7608 471
6514 7913 445
5536 9404 99
1036 5689 232
769 4720 -500
2437 2023 -45
8529 1496 -687
7509 4233 6
6102 4701 426
9343 2916 -905
3285 5498 770
6433 3217 844
3444 1382 10
9189 3266 -158
5650 5622 714
2867 3897 -945
2973 937 376
2861 858 -581
3267 8384 -437
2842 5712 -518
7461 4827 -667
1327 2098 -978
4281 7018 -292
9289 8420 -355
7876 2436 788
4532 9372 647
7787 1062 -387
6797 6459 973
314 3772 -111
758 2531 247
1148 9250 214
6551 7524 -232
5666 9032 -837
90 8107 -512
510 9439 -515
9159 6552 -607
4927 6147 646
85 1794 220
7223 7311 -872
2955 5308 -614
5724 3656 -522
3736 5758 359
3709 9060 -719
1154 4880 -577
3465 1434 770
2385 6910 -240
8101 3437 987
4211 4292 276
8652 9030 -11
3797 1488 663
4185 8379 -289
5437 2677 838
6664 3886 -451
2191 4942 829
9530 5744 333
9385 976 955
9199 2120 -160
122 5420 -534
6765 490 499
207 650 223
7104 4312 103
8963 4262 3
5710 9472 619
1708 8414 881
65 1215 -505
5718 9377 685
4479 3392 -263
7775 8225 -42
3482 8409 45
5616 3903 -325
2944 3699 -872
5411 8598 -1000
6329 5931 388
7868 9382 -115
8568 7751 687
315 1344 415
1715 6385 -95
6944 8543 181
4467 6391 -738
7708 9416 19
5985 7905 -498
6224 5891 665
9134 3123 113
9445 3837 -582
8567 7802 395
1528 8240 -458
5014 7265 -560
4788 4039 -877
4969 6941 834
6137 2633 615
7931 2469 -968
8197 2712 -211
7927 9503 -554
3112 4574 568
8623 1492 -1000
6906 7719 799
5235 6563 -646
1318 405 -242
3319 7462 607
6590 2014 130
5929 4020 -298
243 3756 -501
759 689 261
3786 3488 -803
3850 1291 -710
7874 797 -986
7198 4975 -745
3197 1860 -851
8888 7395 55
8088 9455 536
7104 8418 894
8985 1792 -25
7596 141 -806
3430 8905 959
7177 5630 -567
1787 6313 556
4891 547 719
320 405 225
5104 2319 861
7393 6260 572
1445 7360 -401
1119 9239 127
438 7143 -166
4733 5523 -204
8995 5117 150
8176 3650 -357
9288 6379 -846
4848 8051 -989
2531 6006 614
355 3536 -146
7751 9320 -34
1083 8885 719
9217 2177 -18
4644 1161 -503
4638 7599 -780
4148 6623 565
4939 5410 -285
3639 2309 832
2930 4039 -75
7249 6109 -436
3551 6156 23
7343 4977 718
6856 6200 901
1235 2171 800
2140 8359 -774
2375 6442 -207
9413 9092 256
6379 2043 -63
3189 5544 -387
7948 4513 -746
4795 112 894
7871 9147 -402
6389 3688 735
1036 2161 705
608 8132 -863
1940 2160 421
5307 5221 287
1680 4168 218
858 1538 -931
5824 748 436
5705 8485 155
5206 7346 -814
7900 6875 -763
5798 4978 -353
8330 1147 -808
8636 171 964
7740 2801 428
8 931 -907
765 7945 -954
5011 806 -777
3541 4433 487
2708 596 -593
772 2307 595
407 1797 95
5476 6143 417
2840 1374 159
894 9397 287
9430 6901 655
8884 9457 316
5287 6505 -546
7339 5984 156
361 9336 611
1678 8450 607
4565 9147 862
2812 8039 -960
6676 9347 356
1371 1952 -174
2211 1146 334
4440 275 809
8991 2011 -444
8010 4320 816
2187 949 735
3072 9181 -828
3603 3411 -629
7090 4361 -60
4081 5039 221
1283 5940 -254
1294 7620 361
3464 9288 -172
862 8277 75
7787 5730 -726
8033 7963 897
2770 8969 -946
6102 555 691
1413 7003 406
5001 6265 772
6105 8123 -50
7549 2785 -878
4676 1302 709
149 4573 -905
2060 2117 619
3126 8608 -591
6170 5685 -654
531 8220 -23
8413 2432 -65
1421 3732 344
385 3010 783
5542 1862 -649
3847 2316 835
8037 4411 -150
5630 8700 -44
9116 4074 -459
8615 7133 -781
4738 8594 129
6312 8591 72
1187 6455 882
2002 423 538
2600 943 -658
8837 2645 -410
6605 7847 -869
9447 4326 -191
9077 9372 136
1857 7976 -798
218 1965 821
2583 2995 363
1996 4649 -752
7101 950 -988
1966 35 -615
2658 1019 859
1230 1387 203
4380 3315 -158
5155 9493 -914
9360 6912 -100
8923 5659 -17
7286 6182 -162
4587 3239 478
79 5996 -477
5072 6622 307
2828 4101 -976
1182 4206 -718
9102 9025 -856
4293 2891 -230
3007 8399 150
3566 2220 143
7123 8615 987
2773 3648 -73
110 4343 476
4545 7117 -980
876 1784 998
8991 3615 -670
8275 6508 -626
5423 5183 -25
4248 9500 659
2973 9215 450
3052 9068 -693
3124 6640 353
2268 4317 789
3481 6147 373
4199 1103 300
4525 1608 -414
1274 4701 209
1995 7607 -877
5067 3384 -897
1643 1068 834
4954 7376 -751
2638 2238 0
6043 2189 -239
2758 7890 968
5591 1180 612
3397 7347 570
862 1090 -390
585 530 913
697 8708 -16
7808 7442 781
2936 1332 362
3410 5126 301
5002 4572 984
1182 3406 -333
2664 9102 959
4912 3441 -504
1740 1882 332
7508 6697 -342
8076 3411 -269
9539 4364 528
8264 6379 235
3737 6765 85
6905 582 987
4481 6271 764
3847 5840 -3
7122 8118 -836
5494 4580 -327
5819 1677 346
5417 9062 -13
7891 7858 -89
1202 5446 -133
6084 9051 -456
1041 6443 133
573 8169 488
1643 8821 652
5733 9547 65
1279 5816 759
7578 8196 76
159 4958 -210
2686 9276 -486
7657 33 -449
5081 7142 -840
6875 8319 956
415 7759 86
3596 6515 396
8743 4284 -893
4923 4409 -647
946 3540 129
4358 5472 541
491 7754 174
560 2488 632
1347 5317 -789
3587 531 625
3559 7475 426
375 8672 89
694 7701 325
4788 8929 -924
4574 8575 386
2693 1790 781
5420 4057 407
874 5304 -11
4320 887 -676
7351 2386 878
6895 2115 52
6485 4672 -100
6578 9469 -7
1345 7952 250
2087 6089 733
8697 2687 730
7207 3966 -330
5326 9520 435
307 8990 -57
5864 3724 -21
3560 7845 -126
8589 2130 -767
6842 1482 16
5840 5331 -373
911 5590 -22
6245 4583 941
4104 9168 -667
1236 204 -9
885 1487 767
6737 6384 -679
8357 3728 -362
4461 1369 -57
3808 1450 -51
5021 4755 -608
3568 514 144
6967 5931 325
7393 3666 -198
3583 5057 -691
6925 3823 560
8669 497 -558
6340 2411 228
4311 565 805
1237 4672 -793
5714 8349 634
8583 7225 -811
7718 6619 -540
3118 8196 -706
3629 2410 115
4904 7183 -554
8644 6047 381
7252 4708 -875
5799 260 -838
3298 466 654
2463 6388 -53
5123 7829 336
7697 8581 73
8847 9352 -164
3389 9421 575
6843 1577 -4
4662 5493 -330
729 6410 767
1341 1061 808
1577 3580 940
9319 253 934
1549 5723 -937
5690 5843 762
3523 7736 -659
1948 4325 -769
3254 1114 -918
4002 1237 859
3389 6311 680
6795 5299 -181
8361 595 -818
1420 828 791
7634 3962 764
7757 5392 -384
1896 4579 -425
7357 5548 -431
9467 1987 -327
3852 5623 660
892 6370 -799
5056 3876 425
8882 3313 -82
7898 8430 -212
4842 4545 756
5493 4082 109
8144 151 -5
2426 1520 -156
3509 6584 -806
3194 4088 -259
4730 4051 81
2085 1865 -114
5758 8470 834
7015 5311 -306
8492 4556 585
4691 8723 625
3596 2810 -894
9345 6325 620
813 7168 449
1929 6642 608
4670 4145 -569
6211 5915 111
6264 305 512
5092 941 950
3760 5378 -961
9334 6267 -206
7310 153 874
7320 3449 487
830 1423 -359
8469 2276 -52
1254 5510 -911
6879 4940 697
943 149 -55
3495 6783 -307
5608 2445 767
1575 8272 62
9457 4347 -948
2260 1523 87
9151 8665 -156
4400 4443 -193
6322 5550 100
664 180 -943
5202 8627 302
8619 2354 650
3411 6693 -678
1527 7550 -295
1080 7314 -440
2104 5803 756
6910 4756 -936
8630 9284 292
6691 6272 816
5204 3871 852
5735 7961 -660
8715 4210 300
9400 950 524
3484 2489 -853
8617 708 627
5974 4859 -775
344 8702 514
3605 942 123
2878 8038 -743
3558 5772 -216
6266 3300 414
249 5140 -148
3758 4865 -698
1304 6370 -941
4921 5814 753
376 1732 713
4760 282 726
3548 9254 -766
2777 3463 -621
5842 8172 477
1290 6383 -926
3219 8720 -216
9452 1790 -75
1956 6866 -830
7553 6760 582
2494 5331 -581
5644 7700 525
4215 1772 -415
6208 2040 361
8889 6623 -250
4353 3798 201
8477 3702 891
9298 5602 -700
1301 8230 -654
273 8462 -317
3020 4577 -39
2238 1864 229
7292 4278 -357
2957 3593 -686
5412 4013 621
7019 9320 -491
6282 5414 -13
4895 3169 -704
1372 4418 -596
3550 9252 599
2259 1164 -773
3647 8424 -943
5010 1799 -797
5303 4625 -175
342 7364 340
5844 606 102
712 8029 -997
779 8913 -101
1014 5358 -578
3553 6654 -653
4993 3213 -289
4605 8496 393
7005 9303 918
6478 6264 946
9327 5751 694
1906 2767 113
1003 6860 70
8330 6825 -154
5320 5440 -828
715 85 533
5346 9362 123
4196 2086 -833
727 1290 13
7796 7048 521
8427 3231 -877
1269 3301 174
6806 6648 855
7707 367 124
5836 5378 -793
266 1579 -393
9172 994 -78
1797 8877 -36
6236 8663 -875
2109 8913 674
1144 1041 235
4311 3079 987
1873 6511 -586
6356 4247 -287
6273 71 -365
8824 8017 -142
7678 2471 -63
8885 7150 153
2313 7609 -289
2820 5247 -530
2965 8986 -121
8526 209 800
3807 331 669
9173 5579 850
3055 4883 630
5214 7409 234
6622 6667 983
8947 7105 -372
1868 3351 555
266 6654 342
2668 9152 36
9282 2053 -725
6694 5894 515
9154 6993 -947
4124 2902 260
1967 5237 218
5693 7288 114
3896 6922 492
3999 1287 301
2526 8285 -483
601 3826 840
4786 4226 -241
8259 9104 -309
1089 727 988
6208 3988 -714
5371 433 268
1585 1349 756
2082 4404 528
1603 5400 -23
5542 107 352
6353 8958 -768
8404 1595 -78
5786 7723 975
5606 8215 502
2166 8338 431
4996 5868 715
1861 8295 567
8053 5677 -666
774 2776 -708
8526 2707 -729
6375 1728 840
114 6116 629
6067 755 811
4114 9130 -34
4901 3670 719
2006 7551 -858
6867 2617 23
7343 3943 -256
2309 8207 -978
3652 2440 576
7165 7208 722
5595 4118 622
1248 6763 -731
6439 8922 -712
2080 3742 -295
6177 3020 997
1143 5348 642
5507 5298 890
6206 5514 -808
8446 8723 166
8329 6048 230
6664 6849 27
5035 4597 602
8514 8800 553
6177 2006 767
9036 7199 -402
2458 8025 -74
1718 7174 239
6622 2337 -155
1488 2866 524
6985 263 -811
2131 37 897
5774 3561 813
122 45 -87
1231 7337 435
7101 7381 -680
6898 8251 610
8058 3177 -165
1107 1470 -924
6756 4461 -16
3455 1980 272
8993 5904 -11
6069 7414 -522
1800 1755 -681
5503 2373 -824
6359 810 -461
2484 2483 940
9263 6801 -958
9104 7896 818
2208 3991 -411
4205 679 -782
147 5286 -57
8752 1576 -384
1822 3122 162
1566 8290 -421
521 7475 184
5888 8225 -295
5389 7606 803
9532 7744 -797
262 620 66
1791 7211 440
7575 3603 -521
9253 6220 -606
187 3247 -761
2081 3096 235
7222 8515 -660
7000 1775 540
5485 6569 98
5529 508 -27
8819 445 -187
4658 1059 195
2232 6593 -19
3762 7397 -97
5482 2373 -914
2096 6780 713
3042 3693 -380
3859 8048 -595
8625 7025 581
6752 615 148
8721 6248 918
4147 1261 144
8308 6792 -484
1788 9214 -801
1141 3576 -158
6506 3955 622
46 6549 398
8070 6479 -773
3260 4160 214
135 3228 -181
1360 3491 -573
4821 9288 620
2031 5007 -691
4182 1109 -755
5370 6473 -45
5636 2527 245
2407 2269 107
1100 941 -741
1688 7746 739
4789 7366 112
5603 8215 585
1022 4009 -359
875 9350 -678
2499 6654 -996
8083 266 451
243 8472 -8
6108 5022 233
6906 8265 97
4496 6649 -126
6627 242 965
3051 2201 -901
8379 359 -283
2490 3760 -4
7990 3089 34
6626 5475 291
5171 6695 392
5292 8513 -657
8755 1804 621
1439 6475 -283
8871 3264 -169
3808 6567 919
4874 1614 -825
6917 8301 145
6751 7824 -526
227 539 172
6292 6695 593
1179 4272 64
1042 4015 -362
5019 2231 534
7734 6745 181
264 6989 681
6667 8481 -666
3826 312 51
1841 3373 -185
6516 1104 -429
5634 5596 -371
7080 7594 961
6794 4314 -87
122 9267 -22
7149 3226 -738
4902 7503 -346
8762 4914 -337
2953 8345 -821
3618 1395 -638
3321 2078 -961
4052 675 636
4123 6785 -49
8242 8748 80
5122 3981 959
9174 2877 419
7995 1911 350
3340 8020 29
1560 2771 -138
4316 2609 764
5210 3137 -166
3284 72 138
1778 1608 -966
4615 8747 563
3970 7911 757
5744 2903 314
5560 4091 -943
6228 2185 -850
8797 7917 -591
3549 8743 -913
6336 8158 -306
590 1824 936
1226 3656 630
2944 9391 -630
4491 4876 572
787 4017 372
3356 5869 78
2256 3000 428
7535 8375 826
6305 2421 -294
3184 3065 -188
8704 4095 -810
8631 2165 456
508 8624 -578
394 3092 43
790 5606 330
1880 2857 -25
2261 35 -617
8952 1435 -963
7276 9445 -549
2926 8720 -832
5972 7766 302
7445 7559 595
6417 4863 848
7036 5935 790
198 2481 -218
5206 5012 322
7118 5655 665
1767 933 -328
3271 8661 202
624 2790 -655
1057 7975 -8
5861 5181 -209
3413 8900 -279
9439 625 -319
4453 6502 -861
8728 1805 906
376 757 -791
1607 3367 -846
4754 7956 312
6046 6503 -176
3206 6645 -974
4823 8889 -729
1715 5065 -859
9122 7525 -418
7750 2089 380
3294 4240 -66
8518 3799 382
6609 5041 288
9053 1167 575
334 8208 -385
3813 2096 131
4413 6832 234
4540 1473 764
8281 7786 367
426 7783 -868
8848 4741 831
7087 8906 -524
4200 5247 273
5721 2291 518
1756 6654 -809
7052 2230 145
3316 3828 -549
5240 2354 -269
8191 681 779
9180 8479 -892
1711 966 495
1118 412 -198
7459 5853 -627
4029 8665 -543
6419 2757 104
1500 255 -816
5398 3403 634
8348 7524 -249
8751 6052 -788
7327 3922 288
220 4251 -995
7278 9451 -584
6564 8635 -175
8038 1481 -924
8417 6172 -840
1901 9007 691
3203 1868 -352
9415 3609 -432
3895 1780 538
5692 1518 -185
5507 2404 -129
9516 4796 463
3722 265 -277
1206 8845 -891
9445 8905 807
2401 3961 138
7546 4842 792
6942 1714 158
3419 2537 422
3119 9108 823
3298 4309 580
9131 5478 997
7609 7671 -785
3087 1965 382
6811 1885 -766
5142 4590 -324
204 7602 952
4553 557 97
8175 1524 154
2505 3226 -754
913 4899 -595
1715 3768 -311
7438 7859 -359
1298 4267 -157
4836 2165 115
1000 5111 636
4772 5461 -655
5107 8565 -613
550 8928 335
3349 5431 -145
687 468 960
4259 924 -462
4908 7177 -745
2947 5119 -577
1375 8138 318
5066 972 -489
4216 4951 285
5997 8536 -300
4648 9272 -159
8615 164 -948
4161 5348 955
7397 4174 -651
5986 1509 -818
7273 9335 774
893 6289 -885
3552 6711 -687
3393 6668 298
8058 3919 -352
9111 3532 187
4752 5712 287
1670 4512 77
5908 5063 -799
3849 226 -927
3818 6501 25
6618 9144 708
8005 6769 -343
483 2603 -934
3013 5042 347
7625 4924 -611
2968 3758 -249
9428 2719 952
3027 7816 -597
6044 2152 -356
7401 8319 413
1837 5371 998
7328 1416 616
3318 3578 -978
8369 2108 -546
9501 5747 -529
9316 5363 654
4226 6171 462
300 2030 785
5953 1340 490
3760 7334 581
1809 9185 -252
3520 6474 -751
