19
828 1871
548 539 396
81 346 665
580 98 889
696 493 342
435 789 545
656 385 815
513 84 578
30 369 992
732 228 886
612 159 195
792 559 78
249 486 147
581 41 24
768 701 670
637 592 95
347 718 571
594 254 614
354 738 647
298 631 131
76 57 30
645 381 600
62 19 983
214 780 601
67 783 340
498 263 114
156 435 339
667 575 751
211 740 821
377 343 670
65 135 303
505 290 114
571 758 329
180 58 197
666 237 300
273 201 69
309 6 767
633 399 89
641 431 95
244 548 290
721 448 15
695 513 858
708 277 296
206 395 780
590 415 310
550 511 450
113 436 433
525 505 777
770 758 159
283 773 596
302 406 612
423 606 396
558 802 899
510 257 283
204 667 871
666 807 719
720 698 138
380 331 874
460 358 890
548 491 303
602 125 978
361 1 302
650 236 687
368 98 497
344 432 395
438 478 317
177 678 224
282 577 309
604 733 294
215 444 498
133 542 997
347 424 708
548 740 344
363 659 12
139 71 705
314 628 443
274 159 312
359 134 469
650 555 863
705 223 649
494 700 533
782 428 422
424 626 87
380 292 104
538 514 343
806 749 573
194 318 109
501 87 357
224 464 827
310 752 502
768 21 952
101 516 224
278 169 871
106 775 652
286 163 890
431 271 943
5 21 590
479 266 622
495 582 5
84 256 783
351 757 636
648 405 370
106 797 995
374 788 349
515 93 188
390 201 23
438 681 347
546 515 973
261 378 875
286 133 680
346 370 514
285 430 234
483 239 795
619 101 546
382 463 98
468 757 156
238 567 622
668 564 614
782 110 417
287 279 295
203 402 926
716 296 500
370 451 806
676 672 243
544 678 940
82 178 137
15 438 587
20 38 575
627 616 614
243 304 332
746 228 329
385 418 103
430 584 555
326 404 531
757 556 863
598 162 900
359 47 608
721 273 716
397 453 69
613 178 446
54 239 41
482 648 1
126 659 248
620 434 192
781 644 419
477 230 297
579 482 13
624 635 175
724 263 624
703 486 613
692 526 336
607 12 518
325 272 764
449 112 210
256 749 251
784 1 227
801 122 674
416 211 915
51 203 597
767 512 585
664 410 973
114 787 647
257 520 517
162 377 547
776 550 679
360 528 698
448 289 52
723 741 773
419 348 945
509 292 250
360 359 706
250 36 357
774 554 572
411 384 374
64 758 21
102 504 506
574 154 873
151 202 935
41 719 943
573 494 862
417 357 764
593 398 636
24 394 886
785 52 789
35 23 347
632 645 491
617 324 98
197 639 876
70 41 418
79 242 387
581 652 441
426 17 92
460 1 602
110 113 777
274 281 99
89 348 184
393 779 202
787 209 447
448 363 275
119 256 531
201 585 752
667 446 918
749 139 640
17 171 114
429 14 413
544 61 480
517 561 973
265 278 896
234 271 714
766 411 40
695 564 157
200 96 572
555 443 459
742 752 168
257 300 696
114 447 360
157 219 631
581 767 238
169 731 674
427 25 833
80 381 271
339 744 207
233 786 648
176 431 202
284 337 100
686 727 68
272 26 447
38 806 458
742 441 312
286 400 841
430 136 290
64 117 56
756 812 444
252 277 522
27 47 295
63 455 300
38 374 777
587 466 404
139 476 428
244 77 631
352 499 190
7 100 561
55 753 155
503 220 191
71 511 807
201 70 525
145 245 14
725 71 224
103 32 658
138 614 598
541 153 856
444 251 273
131 773 716
576 615 366
682 428 313
284 427 365
547 75 227
740 493 270
313 612 2
706 168 823
40 736 144
139 639 288
346 148 397
731 733 875
726 539 388
8 342 77
543 111 778
781 474 814
9 580 592
155 158 238
769 678 222
784 5 352
371 553 500
82 81 122
798 262 362
617 409 953
786 244 60
734 225 163
54 121 772
20 77 509
53 425 872
807 86 864
428 653 580
144 463 585
488 221 809
274 431 473
554 766 372
619 312 651
582 39 963
772 130 195
272 751 275
192 288 397
746 248 930
97 138 637
471 76 52
585 536 319
118 800 522
671 584 230
621 737 364
746 392 482
447 398 922
740 692 465
669 484 470
641 746 147
599 346 878
278 350 608
214 164 262
443 382 378
288 92 65
105 276 335
52 615 162
760 52 534
498 579 829
717 261 602
693 501 346
614 167 300
486 48 270
552 224 977
96 539 969
525 363 769
144 408 419
277 341 583
427 126 603
587 59 963
162 473 751
501 557 377
294 17 763
277 621 534
102 547 956
141 677 738
204 346 471
547 561 287
540 496 547
270 490 40
626 391 883
756 119 706
217 549 987
772 472 894
210 362 233
343 183 136
40 359 827
105 742 803
345 164 602
207 35 310
807 744 539
15 91 707
697 453 688
622 252 421
185 48 886
526 379 234
236 168 676
574 555 275
306 436 144
22 560 841
32 182 524
119 577 317
105 405 325
798 553 741
577 765 678
44 750 201
220 617 683
660 583 50
382 613 680
67 638 859
212 423 74
689 697 76
457 798 766
786 775 913
71 316 272
130 422 331
718 370 25
60 496 777
124 327 771
700 111 149
731 313 430
376 480 848
384 592 74
756 443 10
526 8 965
221 507 27
395 35 718
662 176 983
443 283 855
568 39 18
90 314 554
741 182 626
236 810 821
141 165 453
645 245 498
432 635 13
500 647 161
227 460 820
217 260 425
391 808 728
280 537 148
776 170 122
714 795 861
360 57 275
283 81 224
656 181 256
332 575 500
316 340 791
534 39 34
722 199 409
297 88 101
701 697 309
254 121 577
238 718 940
223 652 172
634 536 89
651 245 215
582 447 636
401 29 536
484 695 264
402 810 63
279 72 830
317 616 212
260 566 648
801 675 841
153 412 742
681 538 683
531 565 946
647 25 830
6 278 219
708 261 247
562 44 712
301 10 667
237 16 59
758 162 932
66 402 708
527 751 740
616 391 909
70 783 605
811 59 758
488 602 908
774 683 689
782 774 581
378 703 666
436 742 187
627 808 759
116 250 651
483 769 308
199 299 572
261 146 484
287 370 872
768 397 439
658 373 832
42 179 977
662 494 882
458 193 165
417 672 44
661 696 963
104 325 95
679 303 100
644 238 305
256 407 172
154 33 774
699 106 981
375 162 989
413 201 924
541 374 887
305 391 235
581 226 536
498 593 511
605 376 45
408 796 617
350 267 879
447 230 253
553 295 600
400 362 97
647 6 790
558 360 856
535 183 692
786 262 563
344 163 16
481 574 310
260 461 292
76 231 87
440 589 245
555 426 738
34 303 839
237 64 655
362 542 408
540 142 460
738 391 563
284 290 33
698 526 360
290 199 693
327 399 130
530 413 769
177 51 440
767 91 9
621 297 949
39 478 940
635 313 937
460 497 632
181 247 804
67 717 281
274 666 228
728 627 734
228 249 580
281 166 237
634 522 179
614 597 499
99 671 601
793 183 116
320 407 868
96 206 37
640 811 718
295 170 621
527 583 343
109 328 306
318 715 753
198 534 974
280 351 642
94 2 485
62 207 772
268 239 509
126 340 666
543 371 869
599 265 447
75 510 629
96 418 386
456 15 998
101 726 149
684 645 692
306 773 379
750 292 146
711 153 838
347 808 225
390 772 594
719 472 748
607 34 967
217 145 757
455 657 322
467 178 604
254 91 91
272 120 350
270 358 539
403 587 90
704 68 649
644 94 668
251 448 498
598 223 458
185 283 287
736 270 314
242 562 717
352 451 126
361 302 183
419 172 926
589 279 473
668 134 357
534 599 575
788 159 119
727 223 212
102 812 789
752 440 200
692 101 37
82 755 170
638 296 717
574 443 15
448 184 555
723 698 8
516 652 210
593 560 197
742 287 505
357 643 519
178 27 980
496 52 12
334 149 341
127 341 672
403 47 745
275 32 425
69 447 307
606 164 702
168 331 707
196 617 898
7 5 65
204 474 737
447 462 168
587 737 5
510 527 608
12 153 613
342 495 34
402 487 677
343 169 567
533 310 105
468 420 431
786 618 132
68 332 617
798 226 542
210 290 982
380 152 360
115 131 886
359 214 44
472 478 991
738 139 657
383 566 787
519 18 774
747 678 183
628 776 298
752 598 683
600 785 141
411 581 12
625 351 989
200 533 533
704 579 527
756 671 149
423 269 159
605 151 944
746 421 542
69 482 239
588 48 107
292 584 8
55 185 210
339 152 192
90 665 433
334 378 561
702 522 348
527 83 466
180 347 448
101 486 860
246 747 584
140 121 667
429 101 788
167 636 379
64 164 481
389 244 273
392 143 405
409 55 625
624 118 628
574 419 943
312 380 854
130 397 406
616 534 287
683 372 260
519 615 198
324 243 171
320 16 453
48 55 509
799 523 249
671 432 392
343 760 455
337 170 177
261 70 205
785 165 73
322 806 336
779 138 712
810 788 681
153 454 448
28 331 422
338 531 688
124 514 638
84 37 381
338 715 845
143 704 570
367 243 918
133 187 538
284 71 322
453 177 890
708 742 560
209 295 27
335 264 162
299 488 240
437 389 959
508 495 952
570 501 397
271 663 871
802 776 776
564 491 810
230 691 796
806 273 350
269 386 891
752 1 198
739 38 931
252 185 952
686 416 460
226 458 536
245 356 958
777 208 488
223 297 912
441 556 525
239 795 879
653 736 481
786 223 847
141 147 809
350 369 904
307 129 737
486 797 650
725 89 774
471 460 291
573 356 172
808 445 241
419 187 997
641 505 299
664 439 158
64 411 965
257 175 902
611 420 373
347 801 485
618 216 18
12 620 89
23 101 821
581 337 236
633 71 835
403 150 193
438 398 290
124 201 57
737 186 539
334 735 286
238 698 361
335 226 348
558 424 630
641 667 15
540 512 727
162 269 131
279 23 641
514 153 793
796 811 4
12 293 237
79 13 139
727 398 170
245 422 479
29 658 457
115 744 890
25 495 907
235 579 23
751 579 234
426 68 556
449 245 969
804 49 249
226 159 388
792 223 677
103 299 533
118 578 511
636 586 696
649 347 37
180 23 579
124 173 63
762 806 434
621 758 582
211 737 122
192 80 107
407 200 572
470 578 119
473 722 78
680 323 17
129 429 831
511 737 347
102 584 602
242 752 214
211 486 372
724 502 395
378 647 750
588 666 182
178 644 607
128 200 829
194 616 848
783 541 933
327 110 92
438 375 345
335 743 978
454 45 143
210 162 718
181 20 982
401 759 816
477 580 362
765 349 328
69 58 788
504 683 503
633 412 377
469 588 290
400 398 39
158 177 526
389 618 623
42 654 765
95 259 436
770 461 735
485 507 18
205 687 891
251 446 9
796 106 648
772 108 108
106 474 331
646 566 924
644 798 241
771 665 403
481 202 304
269 71 16
213 680 813
301 241 370
604 493 525
416 604 246
316 537 1000
513 290 464
623 556 871
92 241 474
595 733 409
660 258 162
47 389 407
567 654 596
564 536 904
183 143 889
24 629 946
112 35 753
80 309 18
795 69 391
691 33 412
417 152 872
68 154 485
673 157 174
747 177 931
360 121 34
171 496 361
187 70 755
247 409 305
597 446 198
567 150 542
40 165 93
260 572 103
422 646 424
129 430 782
360 335 401
299 204 530
227 517 561
348 332 344
420 434 411
571 44 350
666 221 631
330 713 108
447 280 236
50 352 830
643 364 204
200 681 575
239 137 597
117 726 606
568 775 21
146 703 202
499 794 588
511 168 324
419 281 791
558 407 984
660 378 798
665 532 780
52 719 209
232 482 653
662 311 669
209 105 247
411 367 219
323 278 18
738 276 218
788 166 219
637 778 716
269 662 346
300 249 525
648 359 246
695 180 601
674 291 284
492 791 962
124 79 825
679 306 850
353 568 792
615 153 719
719 432 782
83 782 543
504 601 871
116 162 55
801 111 385
291 724 900
432 205 223
657 164 704
326 369 415
660 110 266
469 454 309
476 408 712
92 667 315
760 154 453
129 363 693
355 555 184
589 554 970
480 690 492
293 801 569
503 396 977
349 775 41
562 178 479
268 270 200
673 205 552
52 387 477
604 328 27
511 12 556
494 389 91
534 520 351
182 95 741
765 701 410
483 36 473
115 99 612
661 197 171
596 811 516
52 440 139
110 763 550
421 527 930
689 681 585
514 467 745
208 425 482
534 165 60
50 362 157
94 528 61
224 517 767
9 309 376
88 424 715
790 243 661
621 379 504
614 10 550
153 30 722
592 688 187
273 556 453
565 393 844
649 106 727
87 188 406
138 685 558
60 626 420
378 533 95
720 161 56
318 669 128
231 536 395
266 15 756
734 374 256
219 182 388
788 512 213
15 201 450
431 90 112
256 546 848
677 227 867
136 539 649
211 324 181
753 625 737
255 388 198
766 137 21
812 254 366
554 240 647
264 405 277
236 21 808
415 357 825
251 750 414
552 728 403
94 569 378
219 372 322
640 629 457
192 228 515
176 166 887
609 598 189
767 35 360
783 485 500
220 204 623
103 216 935
770 718 932
257 604 659
137 246 120
249 273 193
245 638 255
594 625 400
313 629 999
183 712 546
611 101 760
788 456 114
587 261 214
812 498 48
597 260 322
491 471 552
166 137 897
787 205 787
204 725 707
451 783 579
377 632 367
683 10 410
319 118 712
475 29 433
592 517 656
66 152 463
315 40 412
461 323 423
669 520 854
117 481 991
526 736 73
562 9 749
130 246 798
449 118 188
196 248 193
594 540 483
253 254 32
698 507 201
626 467 925
746 25 498
123 581 644
661 555 86
368 799 321
418 679 601
124 635 205
99 803 668
43 658 878
457 453 752
659 582 165
553 650 872
158 42 121
170 575 648
480 643 847
164 672 154
735 222 618
411 445 86
6 556 870
428 185 163
337 362 910
249 721 915
151 149 909
731 88 769
706 43 987
110 475 270
347 55 441
545 590 376
20 294 370
71 749 133
42 412 465
621 237 695
50 521 342
288 668 9
808 28 245
146 122 599
714 332 93
721 137 948
336 428 746
481 546 408
445 716 541
273 171 290
578 484 978
477 691 978
301 339 517
554 112 483
75 269 848
759 752 874
331 612 124
340 468 188
651 176 745
456 436 392
12 596 542
656 337 588
23 492 145
201 510 516
462 614 693
237 439 547
24 648 558
90 667 64
56 767 525
527 558 107
48 810 940
518 754 26
769 787 519
109 11 688
809 375 824
70 176 913
303 169 327
235 129 724
242 754 177
236 42 68
354 409 577
604 640 517
328 429 448
461 439 392
18 611 155
324 784 253
145 731 393
202 459 881
588 23 785
233 601 649
577 744 849
807 441 940
228 587 935
777 227 579
186 678 443
121 149 910
614 185 757
610 182 292
268 652 338
613 736 111
32 45 52
714 277 174
351 660 707
365 310 64
473 312 311
282 533 59
148 224 941
82 40 289
160 753 287
365 463 67
154 512 575
312 578 318
388 378 873
86 759 462
765 357 497
147 543 23
209 778 273
216 293 688
737 365 622
55 456 198
301 688 902
272 46 105
444 274 110
302 312 324
797 575 187
123 665 301
676 290 37
366 757 122
678 287 391
307 400 431
376 231 738
532 292 753
562 399 85
405 797 10
212 446 243
155 68 846
110 580 137
389 188 205
367 748 413
266 808 945
614 412 52
338 449 438
23 291 589
438 693 257
138 524 312
182 631 897
323 531 330
520 239 380
74 795 892
535 724 539
809 585 142
186 111 301
119 432 698
327 716 274
102 59 213
739 252 584
39 148 531
436 523 36
48 595 173
25 32 220
631 252 517
283 659 789
656 793 769
282 108 984
81 172 411
567 37 540
256 183 518
238 761 757
744 193 112
650 232 132
86 396 639
302 375 828
372 62 654
767 449 434
402 553 697
481 587 65
589 668 84
794 462 906
158 497 326
381 549 629
236 497 575
348 369 232
50 264 791
513 413 864
377 640 216
690 8 999
402 593 25
674 23 694
360 77 424
303 448 134
20 108 614
753 300 71
672 180 21
733 287 774
100 659 414
330 115 463
528 206 93
761 286 254
328 632 560
134 735 893
86 560 915
273 215 927
375 449 704
360 181 189
594 427 714
596 675 87
258 402 150
179 627 16
122 547 528
779 699 355
458 191 818
5 131 876
342 308 235
367 248 757
187 792 144
564 158 119
467 142 491
810 486 562
172 692 492
116 597 384
51 109 757
493 764 270
649 793 188
316 204 502
487 227 202
612 654 951
233 258 316
245 704 502
265 665 599
218 346 237
635 586 687
255 150 976
205 284 423
54 355 788
323 494 781
283 68 586
72 743 465
105 388 675
184 326 998
624 406 407
142 325 354
113 579 5
766 476 314
637 149 119
716 272 327
725 559 315
466 604 554
157 357 92
781 643 818
334 312 185
428 805 431
363 192 505
763 68 142
287 643 428
541 308 655
471 216 821
724 595 295
728 549 923
350 641 63
175 180 332
54 66 429
456 669 963
247 680 552
113 633 55
465 533 516
700 22 824
772 370 669
548 228 910
217 242 207
794 148 981
57 93 527
222 349 530
735 517 686
137 282 334
157 296 612
493 151 279
570 301 317
146 133 864
788 379 218
363 17 718
656 661 639
424 451 249
54 596 122
194 553 408
616 783 242
320 440 889
529 807 246
155 24 738
419 762 957
785 563 872
571 268 249
361 714 588
82 271 865
223 445 522
79 283 179
659 352 902
484 443 371
326 368 25
617 628 353
297 686 73
677 56 668
602 222 183
508 275 464
417 515 866
322 359 213
399 498 227
555 641 966
154 615 8
22 698 644
595 359 606
766 487 436
758 429 794
32 308 328
531 112 456
364 39 462
350 486 241
577 619 760
339 554 637
663 137 927
601 529 763
554 746 262
677 476 723
600 256 321
797 163 520
117 5 219
657 131 198
86 335 498
786 265 484
385 244 752
648 666 954
477 152 910
546 442 316
349 476 855
747 248 825
747 302 870
766 483 78
160 752 648
783 14 508
240 366 565
675 191 615
739 531 118
268 779 40
207 282 979
13 74 669
661 39 337
308 491 567
197 698 590
792 206 147
741 208 564
18 201 28
211 197 321
240 687 742
115 163 340
765 784 225
289 269 723
548 477 549
87 635 782
120 422 780
711 14 304
663 332 788
520 179 745
47 206 570
494 343 316
13 756 529
201 333 505
85 342 997
734 513 285
380 792 141
212 147 618
427 327 316
238 506 911
131 119 234
720 644 751
669 697 643
507 457 177
716 549 875
515 564 508
691 714 55
262 465 851
514 500 954
185 391 11
422 368 644
26 52 74
141 98 28
417 745 278
366 422 930
593 19 95
466 118 723
475 14 447
27 218 226
679 92 547
178 352 805
404 636 96
745 662 257
327 237 59
173 545 260
361 493 323
663 56 476
166 136 942
221 252 726
106 605 977
340 124 869
370 554 307
623 406 405
733 290 633
640 468 503
120 794 497
566 206 366
238 518 199
253 564 831
736 126 988
748 784 203
409 41 967
586 411 464
795 803 785
800 781 969
177 702 854
445 497 494
756 180 630
779 88 72
585 596 953
220 176 799
15 580 699
304 789 926
249 506 56
696 495 369
409 281 768
799 275 644
81 144 638
565 317 628
314 627 77
325 295 264
787 128 835
701 142 854
232 352 404
139 455 29
173 636 475
352 59 739
179 15 855
55 683 704
591 305 259
407 119 647
63 434 933
623 324 86
575 115 56
327 3 13
602 449 728
197 5 445
649 484 725
348 704 765
35 506 526
260 317 851
249 719 313
360 520 715
472 645 101
604 101 487
175 685 965
530 747 357
282 245 659
362 190 335
68 657 223
14 429 715
142 136 17
355 744 901
172 255 124
700 645 397
500 349 113
422 607 664
744 278 974
746 811 393
585 527 705
677 671 49
591 271 434
276 19 216
252 458 864
704 354 38
460 521 980
118 97 958
434 95 957
106 287 459
275 607 601
6 507 994
343 305 859
34 723 249
508 476 166
611 468 718
399 774 466
490 754 593
234 260 56
175 646 511
771 736 264
267 800 396
596 770 508
476 809 433
57 799 618
145 308 924
355 807 354
535 581 475
458 161 37
346 25 931
564 520 265
461 716 652
803 758 819
683 705 777
222 657 940
267 508 929
560 123 785
297 23 297
297 338 312
699 781 300
726 552 252
522 318 896
565 51 908
581 750 430
809 112 153
408 294 274
408 414 568
18 686 613
180 429 323
38 47 182
699 455 842
418 790 489
310 199 599
958 1851
767 43 189
304 582 106
301 167 151
75 801 885
720 736 603
627 606 968
740 606 478
422 159 23
545 33 515
765 466 100
349 549 938
291 862 3
229 677 123
266 496 679
574 99 394
798 188 165
101 89 658
785 937 376
637 296 166
402 475 202
414 325 509
207 506 26
804 659 495
8 694 633
271 172 507
23 784 673
430 955 432
572 546 454
213 62 440
148 562 688
545 824 614
388 532 553
223 943 957
748 428 787
586 763 287
56 681 322
816 924 23
125 51 880
553 559 535
306 88 518
256 90 636
570 2 312
250 334 245
2 747 599
375 25 199
275 338 53
5 327 899
188 930 188
951 925 537
839 943 265
349 465 303
775 525 815
332 9 593
941 28 286
456 828 964
494 207 74
780 732 490
614 316 179
437 344 521
229 509 535
596 629 769
87 673 724
361 57 295
494 732 62
352 913 506
427 400 658
291 126 66
538 481 549
21 226 966
884 522 717
923 200 307
869 598 643
25 884 382
516 165 290
832 777 714
560 464 902
183 626 710
163 123 692
187 96 772
350 774 613
749 944 213
577 300 917
285 685 299
111 716 841
576 889 146
212 251 306
483 920 370
472 62 688
92 327 445
532 820 705
546 614 890
446 559 699
235 234 574
164 426 460
834 423 940
168 611 997
547 215 2
779 490 883
148 882 871
135 558 5
687 531 735
372 874 821
670 702 123
781 33 839
183 752 754
607 14 297
339 453 553
247 418 795
541 348 515
511 560 132
869 842 971
677 479 553
784 327 735
292 220 659
497 146 209
804 658 457
51 457 29
291 653 725
26 3 320
455 926 688
206 232 460
920 618 355
652 506 849
658 254 851
177 865 170
358 707 832
31 259 986
475 289 289
346 844 820
109 887 460
225 958 357
713 691 631
195 15 441
843 744 738
117 185 447
367 683 875
812 527 303
391 665 776
392 591 383
403 538 928
248 204 829
638 630 632
675 757 241
119 540 510
35 258 179
289 620 530
201 458 671
785 688 937
109 555 187
438 462 956
197 933 725
500 264 983
630 905 867
589 722 718
183 379 363
429 233 847
705 122 232
412 545 695
27 143 439
776 42 825
252 327 121
538 144 424
24 954 557
645 695 819
96 777 163
36 842 693
791 704 314
9 545 885
613 112 573
604 213 676
672 3 843
824 764 518
904 374 974
524 165 884
25 565 669
147 667 687
336 733 937
247 917 364
518 892 151
848 643 841
709 189 678
791 647 139
708 568 320
447 455 924
815 645 49
706 762 789
25 351 709
339 110 547
562 421 577
520 237 677
63 849 484
456 280 829
99 486 696
724 313 977
921 133 434
818 193 496
855 21 619
210 2 226
274 757 198
539 830 384
104 650 683
639 793 444
921 478 633
36 162 806
930 853 615
602 405 721
255 11 44
10 584 949
901 32 827
256 689 24
347 227 350
395 387 513
734 248 198
478 855 917
224 112 769
856 505 671
852 23 544
490 834 725
831 94 564
84 293 150
760 196 811
751 861 364
816 231 73
647 506 717
625 25 152
419 510 496
885 550 981
916 95 488
180 289 814
501 372 157
155 871 427
472 290 906
22 778 343
247 298 925
493 825 748
774 118 716
460 341 523
552 632 504
338 636 741
857 239 94
776 38 636
401 892 529
794 532 415
176 209 78
853 223 771
152 266 921
107 503 490
939 726 806
332 545 309
193 952 914
848 668 173
347 820 736
400 96 292
106 408 780
793 416 817
25 159 464
212 152 121
643 338 539
353 319 995
726 354 74
108 576 954
357 629 739
773 484 789
366 142 974
814 563 341
30 145 608
904 695 874
182 857 813
589 43 424
353 779 493
677 535 502
108 382 182
44 222 911
688 7 802
745 515 550
482 475 937
796 327 30
886 83 225
614 603 455
876 619 696
24 640 7
360 615 697
949 66 944
496 81 433
696 110 573
180 667 125
950 114 482
617 593 232
637 804 367
851 276 424
47 652 903
800 750 959
907 550 366
96 247 586
543 267 327
919 661 211
958 146 525
459 668 388
455 376 931
5 922 452
629 567 605
579 849 470
84 71 524
494 935 764
678 844 534
195 474 492
278 678 950
34 431 77
877 788 945
26 469 498
141 803 829
441 631 362
337 604 342
863 846 29
55 703 85
363 875 253
160 618 217
913 948 943
273 772 486
182 133 872
417 388 98
38 135 333
345 708 622
203 816 453
73 122 141
60 728 849
442 638 718
331 348 338
472 15 599
748 12 650
699 864 457
769 281 30
706 734 367
665 764 811
900 699 674
252 232 402
780 84 303
146 511 548
547 607 630
822 776 449
414 418 705
86 526 134
802 957 801
674 877 936
883 865 926
11 908 626
444 836 371
121 728 516
594 174 909
924 116 991
512 269 790
157 214 600
840 647 119
310 170 637
460 615 483
235 161 428
379 166 316
417 52 62
69 195 996
132 753 801
592 908 320
42 286 831
252 306 498
355 319 857
940 444 888
597 643 700
387 17 59
592 399 836
604 780 616
574 132 841
514 326 621
400 839 625
178 379 701
225 243 425
694 697 582
249 516 485
735 562 648
656 386 81
398 446 864
23 159 675
24 576 246
623 784 369
839 414 389
895 840 66
716 193 494
71 746 374
787 566 348
564 844 486
592 624 538
337 362 679
849 13 800
545 465 285
877 659 514
942 553 964
664 558 305
748 729 156
935 873 78
307 783 89
143 154 437
103 70 829
506 253 594
302 910 998
253 646 581
514 133 707
652 838 389
327 217 944
69 700 979
760 43 902
764 539 53
867 440 889
502 334 458
312 72 528
135 851 94
137 216 704
695 419 853
430 431 195
782 439 537
744 448 23
348 953 6
879 13 851
685 711 693
726 20 835
531 376 930
103 679 728
309 713 281
658 670 56
343 97 981
703 407 884
744 68 354
677 545 508
422 472 914
640 747 931
764 267 379
698 677 512
583 313 612
883 278 90
547 127 366
21 706 891
809 63 547
440 687 522
572 44 740
833 821 383
500 718 744
282 197 47
816 520 980
9 538 609
712 883 487
724 205 820
271 238 57
382 765 900
728 914 713
375 457 196
724 251 896
734 118 491
482 261 885
258 76 182
668 864 403
288 58 154
502 385 602
361 529 333
158 343 92
848 714 799
425 850 870
683 586 811
405 835 173
486 163 42
272 784 944
104 850 804
227 768 844
413 639 764
950 212 238
305 190 752
860 609 782
408 136 800
80 367 410
377 198 309
549 618 688
693 72 361
608 760 561
533 892 790
390 916 86
301 935 192
407 892 8
566 511 927
804 827 9
815 9 821
274 170 327
520 390 874
607 187 544
750 54 825
573 674 13
154 230 281
512 209 723
741 441 623
933 414 401
193 535 348
85 46 349
629 579 879
842 853 481
395 36 679
813 193 660
476 446 735
494 598 399
4 157 699
891 464 281
528 728 784
575 20 989
544 939 873
356 729 444
81 229 616
330 132 50
812 81 93
264 860 893
245 30 977
332 163 184
265 693 258
925 940 723
377 795 684
793 950 611
286 589 731
647 701 734
494 596 737
499 97 914
447 635 831
831 21 109
294 839 722
80 211 534
581 899 352
385 94 492
593 812 326
711 806 182
876 493 280
191 796 211
815 776 77
415 442 246
738 403 186
829 383 831
354 203 657
435 952 283
596 783 507
278 322 497
269 20 391
180 405 203
3 830 50
249 170 194
107 712 1000
804 878 877
47 358 604
589 227 494
442 502 377
361 37 962
358 571 685
956 731 914
576 172 145
420 421 423
482 685 790
43 855 175
475 536 78
293 829 60
956 828 236
714 853 130
384 612 197
839 519 4
818 493 688
175 156 262
475 170 859
702 133 661
688 661 438
666 791 322
647 569 579
344 244 996
42 922 184
348 279 475
637 412 38
339 48 91
148 42 669
387 178 69
664 817 293
654 564 25
215 164 562
383 565 110
771 637 980
797 432 681
469 572 955
484 298 905
922 112 766
800 31 111
709 522 972
144 266 82
814 482 535
813 449 195
396 539 523
420 733 225
377 212 55
208 333 507
370 643 69
663 192 860
85 185 99
497 100 715
799 610 378
891 899 947
223 536 509
533 244 954
955 725 132
752 251 788
497 59 657
914 909 459
838 237 494
119 167 70
958 396 717
374 95 106
253 810 94
297 222 196
306 118 628
958 684 344
199 690 449
445 428 315
491 300 261
485 514 540
197 209 634
94 373 276
2 871 557
244 530 852
158 196 570
136 735 872
312 625 365
677 847 124
461 837 423
777 650 589
455 423 445
30 401 194
592 157 810
672 478 161
785 621 977
269 942 863
712 436 983
219 163 939
242 265 572
656 728 216
489 669 659
668 392 86
2 584 164
11 464 50
503 912 298
554 440 930
454 826 1000
730 711 907
382 145 843
433 157 612
530 508 583
638 742 42
838 523 805
479 504 957
254 489 887
435 662 993
776 459 415
390 191 376
931 841 349
141 751 891
79 713 352
629 804 352
639 143 672
351 823 799
461 725 732
376 617 132
463 764 777
255 400 489
163 566 559
216 291 173
449 939 258
163 181 279
762 450 673
715 912 305
17 763 155
695 436 535
525 867 85
123 157 79
700 951 272
685 58 285
817 737 849
223 858 273
155 451 100
952 798 174
46 314 184
29 400 711
948 942 810
443 51 418
376 411 680
299 889 536
22 668 634
63 716 120
790 854 921
842 576 428
188 511 337
183 196 972
801 350 207
74 18 774
512 595 834
890 632 512
325 894 68
575 681 900
292 357 936
589 586 678
372 266 45
168 227 69
789 626 88
347 661 705
820 892 282
14 228 1
305 53 406
643 673 216
8 399 387
98 433 826
146 474 43
627 600 686
290 247 950
257 706 532
856 42 154
750 373 523
486 114 947
618 806 501
228 258 100
141 89 941
936 308 909
387 30 428
348 47 357
955 944 422
392 559 927
401 24 664
361 612 999
92 912 371
407 455 383
637 575 317
22 130 63
898 468 740
369 373 825
251 394 233
773 210 72
689 728 161
667 648 58
590 835 498
512 750 869
580 954 61
83 744 828
17 53 215
816 930 497
57 919 591
401 292 547
812 370 729
864 554 234
45 344 673
582 296 31
48 515 994
295 494 48
151 478 762
755 382 328
814 803 211
536 494 903
254 249 913
508 655 181
789 149 93
105 146 81
429 35 341
29 682 460
954 17 964
727 835 638
37 670 834
317 370 388
169 505 547
165 95 349
714 911 21
597 677 593
512 93 291
440 347 384
345 268 913
837 5 551
893 171 343
592 444 219
549 604 191
801 71 987
683 13 948
680 579 638
152 552 868
307 613 53
347 298 15
162 141 313
613 395 401
694 628 640
874 682 600
16 877 591
205 564 758
379 48 363
852 622 878
93 356 916
796 612 682
325 742 811
892 901 223
945 920 647
46 88 282
217 909 545
886 815 606
118 154 368
215 55 628
63 948 467
71 901 201
371 744 480
813 327 20
950 509 466
320 815 754
449 607 824
394 718 496
490 76 949
308 86 252
152 229 864
96 192 123
531 180 493
522 406 743
838 209 865
109 536 223
76 936 756
776 893 96
922 63 301
583 725 309
894 2 993
189 130 736
