17
922 841
529 458 207
153 676 -620
724 316 -482
214 898 -112
520 424 -839
772 453 576
123 233 -177
863 52 615
12 504 103
768 33 -437
88 179 -664
712 521 -498
165 440 -989
169 375 564
745 603 -154
456 378 -461
110 507 -130
687 848 -918
733 165 -717
887 895 864
42 578 485
830 290 98
266 868 -843
854 11 -475
399 98 911
374 3 -673
137 854 737
846 347 164
494 822 793
862 387 -911
589 768 3
61 135 -475
272 255 374
804 212 -575
653 118 804
397 817 567
507 674 629
504 629 825
307 207 9
157 500 -159
205 468 810
589 67 -364
205 606 398
168 122 -550
314 765 -542
321 782 -725
126 397 -744
416 757 -767
448 640 -610
116 100 -927
146 628 453
895 575 -726
801 229 -41
657 243 -522
118 833 305
98 757 -856
818 191 124
602 796 -694
29 203 315
446 350 -513
331 759 829
803 6 49
162 698 738
569 436 -802
823 196 -852
456 312 501
881 875 -90
209 544 -134
838 195 324
873 210 -447
391 645 878
320 273 -392
746 161 -817
296 869 -828
579 380 395
374 493 -205
519 523 126
607 323 -527
181 296 469
529 736 723
710 850 199
432 751 -343
881 250 -362
733 99 376
75 44 -372
331 636 221
631 303 -239
658 340 242
684 873 -359
705 142 964
366 295 115
44 703 241
838 580 -265
316 694 -225
460 802 233
609 627 4
102 308 -781
680 576 300
483 882 184
478 146 -768
870 188 51
166 100 -272
229 647 -716
537 612 468
18 584 -598
443 215 -941
511 329 -208
507 633 147
417 452 -291
750 337 682
495 878 -101
651 96 229
197 677 -654
532 793 -950
781 586 -432
457 311 433
590 818 518
842 824 -998
14 75 348
750 139 757
871 410 95
316 17 396
225 548 297
67 650 96
428 244 -586
398 630 123
705 519 207
856 641 480
217 43 -858
61 543 -768
8 268 -227
299 543 664
245 463 608
170 631 241
519 183 129
300 424 200
262 714 -318
12 382 97
571 890 -731
607 390 -488
873 461 380
698 810 900
733 427 897
845 508 946
719 481 -547
883 553 -558
783 434 617
272 274 -988
524 562 -983
192 640 924
546 284 931
422 206 68
100 465 -976
480 173 449
256 515 -391
483 672 -527
252 811 862
566 68 930
537 42 -164
715 614 -441
291 627 -929
477 145 700
536 140 49
416 325 -312
335 425 -359
93 755 -869
718 303 -101
759 794 522
107 449 286
361 850 230
842 829 -27
436 485 592
746 367 834
651 75 -775
742 711 180
299 360 784
158 542 535
486 7 -320
431 68 522
239 463 -559
36 27 1000
568 501 -307
447 390 -734
225 882 -97
592 46 -917
727 35 281
790 822 -936
98 283 565
25 738 -399
550 754 -701
763 645 -112
181 410 910
40 285 -901
732 783 -916
236 43 -838
393 259 -443
784 117 -657
182 873 127
243 742 621
428 548 -729
456 77 539
279 401 965
339 142 507
57 483 942
151 216 -995
135 68 463
737 120 -548
396 164 740
86 473 -268
475 835 -748
522 278 184
781 366 171
375 378 -704
326 20 320
366 643 -782
613 486 218
632 778 689
792 344 803
620 423 433
183 233 824
278 499 -762
710 377 -273
141 355 365
714 614 -803
24 127 -745
722 312 694
490 248 940
541 496 -701
749 236 799
388 696 361
114 226 162
873 699 -553
37 365 -422
727 387 -297
53 528 -910
390 376 -556
637 642 -923
738 289 654
687 408 51
560 761 -292
431 843 391
379 792 939
571 383 269
385 671 -914
616 272 413
450 7 504
246 571 472
602 733 261
637 677 -723
714 298 789
793 40 -103
380 836 532
751 477 465
80 332 -386
457 31 -343
307 647 -900
785 311 424
597 6 -452
844 660 426
199 777 -863
399 345 -270
552 155 458
152 240 339
470 221 621
32 419 -340
801 127 568
826 654 644
147 459 22
111 712 709
317 361 43
442 843 506
419 890 438
426 559 338
143 641 898
44 556 -233
167 209 644
714 22 459
169 705 -792
283 622 133
323 316 576
777 576 -303
724 546 -834
843 963
549 629 -505
348 190 -253
628 468 -822
318 243 330
10 60 47
826 304 986
323 542 552
435 712 -875
40 183 882
163 344 -406
66 328 642
235 55 -173
261 552 -195
197 170 -563
361 495 -269
247 485 -406
450 175 19
405 283 945
454 415 -686
139 169 635
799 79 -652
169 754 -702
689 320 -313
401 314 807
416 139 343
469 742 -724
51 84 590
33 751 -939
320 520 618
180 229 288
669 216 673
220 524 -15
9 249 -308
119 510 568
250 618 973
284 396 -848
472 834 -4
291 275 -189
327 687 -792
412 374 -343
654 724 196
450 350 -505
44 283 793
93 419 240
331 415 -201
390 308 -924
550 841 -859
175 307 -144
147 785 444
601 837 -29
284 238 252
676 89 -441
306 118 381
663 620 575
126 236 -629
691 520 -411
222 278 -185
46 494 688
404 340 -698
501 180 412
525 298 483
750 239 582
538 141 456
687 762 430
414 795 925
333 560 615
574 609 -664
519 101 911
12 631 -164
204 720 463
160 126 251
439 229 -602
631 150 -427
350 651 -162
257 796 582
815 449 -137
376 253 12
166 110 -460
786 655 -196
340 486 -190
368 43 840
762 731 -403
529 572 878
105 146 763
176 781 80
634 795 174
312 502 -715
535 803 -870
396 623 636
551 65 -898
756 16 -288
550 287 585
142 695 -928
147 270 88
474 495 334
753 610 6
630 254 -880
776 678 -675
521 231 549
639 761 867
239 644 -101
642 387 -276
218 237 548
127 79 -323
228 496 208
246 662 381
245 24 810
436 284 -850
428 299 870
373 216 235
261 771 -752
72 354 544
775 526 -230
498 250 -868
288 785 974
49 488 -494
478 739 414
575 182 395
820 143 -84
299 660 652
430 29 943
440 389 -44
589 386 283
193 75 449
668 338 -628
717 114 -899
501 791 -647
151 533 474
365 550 611
285 305 -17
636 249 820
499 74 -171
448 773 834
10 613 -508
790 697 10
334 442 472
22 495 545
77 420 39
764 509 745
375 482 291
497 144 928
782 717 -354
746 137 -167
746 129 -316
94 810 -938
809 141 -84
42 531 50
448 383 731
379 634 566
29 428 176
781 341 108
461 386 637
360 213 -222
410 609 -334
346 378 985
58 73 215
782 146 -673
269 385 954
839 402 102
713 717 534
151 451 987
402 420 -684
419 651 93
516 393 -674
654 202 -505
773 637 -377
283 47 -320
320 608 187
103 177 -419
387 53 -677
340 207 357
616 58 271
521 702 -911
125 815 -844
307 688 -302
2 267 413
305 790 508
40 327 145
226 498 -955
542 413 -292
155 84 725
69 786 -700
592 37 -272
231 297 879
677 407 757
820 751 301
175 385 648
344 676 377
669 363 861
459 539 -947
609 668 908
589 556 739
782 452 270
689 184 852
650 90 783
618 117 -949
838 692 -806
359 435 -204
413 791 -362
570 437 10
690 166 -15
340 372 319
747 283 165
586 567 812
403 345 262
175 834 558
25 656 301
488 399 -838
377 546 18
336 97 -681
265 85 -672
342 501 -947
586 558 -323
103 843 -403
336 551 -687
493 740 -164
74 842 -359
30 571 818
7 276 824
420 241 -733
338 193 -118
89 407 63
48 496 -668
275 354 376
762 525 -516
468 329 673
283 312 459
396 233 -131
468 584 -716
779 814 -168
747 712 -861
175 524 624
543 824 -989
397 194 321
164 71 -865
584 392 -715
384 249 474
585 139 681
306 738 822
79 444 -935
652 69 -407
345 224 441
361 274 -394
36 51 655
806 135 402
638 206 -514
444 231 601
619 347 521
476 431 -669
551 134 -420
396 373 -136
308 424 -930
294 238 -16
501 772 -840
446 746 838
367 595 189
239 48 -465
22 535 974
474 103 73
139 737 151
346 836 -770
544 461 673
12 568 -417
727 133 52
4 658 -497
755 109 -803
739 146 671
652 704 -80
122 333 8
703 571 -268
339 167 848
180 343 595
704 683 421
385 433 -687
189 826 738
581 659 177
101 759 451
358 635 -23
276 472 -707
327 716 831
645 524 444
376 406 478
714 653 -776
241 637 891
668 815 -521
507 593 27
571 623 -282
184 799 -746
5 97 -330
1 752 220
295 138 507
642 752 -743
278 159 -433
39 758 -904
433 563 7
710 449 717
632 825 349
330 400 -209
582 432 -751
694 465 -838
384 372 441
699 361 -250
578 649 385
746 498 -473
307 383 262
349 695 -177
102 91 443
418 765 768
375 99 287
112 651 -2
427 541 989
86 118 451
573 393 -982
793 184 -345
535 38 -895
95 9 642
593 220 929
535 652 501
324 441 -42
563 80 -497
831 594 -144
195 565 -868
770 745 -756
606 682 388
179 153 -592
30 263 -112
498 133 -352
124 353 -572
195 721 -901
279 34 -199
818 383 46
463 122 692
744 239 -872
842 827 -861
251 147 -143
664 91 -6
674 356 -862
161 300 -316
728 311 399
142 293 -776
510 250 307
218 484 496
81 19 -328
441 118 89
365 48 -86
412 561 391
214 377 -608
113 567 148
81 639 -257
671 688 133
217 740 -578
59 733 92
9 341 -843
529 64 305
160 835 192
792 445 -197
391 837 777
449 104 846
151 63 -853
93 268 595
575 843 -400
135 781 573
22 427 -436
768 663 -958
471 422 562
651 347 -601
100 815 -185
72 440 -102
779 268 -522
759 190 -504
573 15 -808
120 551 -173
69 510 292
463 252 201
411 616 -550
257 490 -376
525 33 -930
467 225 338
265 25 333
430 259 -439
281 665 -167
755 113 664
705 122 -962
292 332 491
764 690 855
21 748 363
534 723 -544
578 544 -693
13 399 -846
327 23 -860
799 840 -739
145 226 -799
498 449 46
560 93 -669
657 825 173
776 688 -882
405 50 509
779 155 -91
685 805 -830
308 17 788
704 197 803
183 133 -524
804 279 -987
580 501 984
125 156 -291
594 609 106
667 62 -771
73 718 -414
449 819 -254
401 366 156
511 224 -245
179 76 -703
813 136 120
164 2 -196
192 512 -471
138 621 927
519 595 -303
495 140 -165
811 257 696
616 705 -837
348 586 27
493 827 -650
428 163 146
242 358 748
738 696 356
602 309 598
807 561 -130
773 221 571
573 23 -105
287 103 -577
596 132 -971
217 381 -390
473 674 -835
435 237 640
842 237 -733
764 78 806
570 769 499
252 238 -350
698 22 -153
393 372 -167
223 820 261
186 532 -200
237 615 -777
107 562 509
557 564 307
410 622 -293
750 55 -281
81 752 -245
667 577 -396
778 498 -475
116 289 -433
658 613 -413
747 715 -266
385 817 698
373 696 175
401 330 815
646 710 -819
314 475 465
360 679 964
379 29 -900
559 725 -237
329 629 367
782 647 103
412 364 418
171 25 365
242 719 -27
609 420 322
346 253 -64
204 370 611
355 357 -101
15 435 -509
346 21 817
492 576 530
434 751 839
806 152 -689
624 760 410
93 693 805
614 587 -357
85 551 664
622 309 360
833 53 830
446 810 191
274 55 -761
427 622 -467
217 651 -715
408 122 -615
573 19 -531
588 656 -830
302 338 -183
378 85 -561
293 752 -700
256 236 -391
173 160 -323
718 825 459
330 429 588
389 318 896
810 830 -772
563 223 660
488 691 -75
119 301 259
530 311 -574
289 147 -460
641 460 457
405 777 -967
588 484 750
822 784 -919
222 53 481
128 29 106
242 370 377
11 764 551
309 197 -453
513 403 831
532 613 758
817 66 149
709 423 669
503 18 -575
459 667 -575
194 475 890
153 589 520
406 150 -846
227 817 -162
714 372 -381
23 695 813
729 360 865
241 252 -833
113 135 700
336 682 964
445 689 958
747 753 46
541 224 966
702 216 342
198 254 -363
629 465 -719
623 511 -944
233 239 -281
39 781 -4
205 416 966
283 692 -36
64 236 -66
16 218 -107
210 745 -547
359 290 903
257 242 168
715 73 -527
196 89 751
170 258 -894
145 6 675
98 230 529
723 445 306
521 822 -479
805 49 -184
362 441 39
718 638 948
706 615 -626
340 768 861
218 781 927
69 560 682
710 602 -466
760 327 718
437 333 959
397 96 211
735 113 -474
634 24 -209
772 81 -383
346 531 -386
111 796 -73
185 105 -209
735 216 -655
286 541 -468
601 646 -509
706 323 -554
494 236 828
539 308 -381
829 558 -394
241 626 108
722 460 836
579 781 626
563 384 -599
741 179 -343
29 231 -812
533 374 -840
579 23 302
331 411 -318
23 527 -197
692 647 -589
118 820 -318
231 106 -448
614 472 901
251 635 500
152 832 238
810 167 16
158 441 -387
528 211 182
784 839 738
368 789 390
169 821 -284
145 383 219
333 334 -893
818 455 41
427 387 -41
666 387 -390
382 795 970
435 716 139
379 120 -18
759 152 -9
450 656 -203
506 838 -887
132 147 926
743 218 61
447 765 885
733 520 -856
511 431 -868
408 512 268
570 267 358
311 681 130
697 693 -856
790 27 562
753 48 415
172 761 808
493 783 -162
583 735 987
171 471 5
818 532 -478
631 82 456
214 629 -266
208 38 -657
426 632 813
712 779 575
718 822 687
31 641 128
754 551 690
38 666 -409
392 689 389
87 140 -339
682 391 585
587 347 -111
243 191 -742
509 435 -443
186 713 815
478 739 929
733 808 -999
633 347 609
648 11 727
732 46 -411
216 427 -266
72 342 -605
29 466 127
7 74 -693
705 611 -59
718 631 461
729 791 -940
297 686 -656
5 786 766
476 473 549
654 210 -697
230 624 290
263 650 256
352 456 -910
764 779 -30
544 30 558
459 758 -914
265 502 19
746 132 -838
155 677 398
184 455 -678
60 611 -643
179 326 492
357 335 417
173 770 -572
478 555 -386
133 41 438
473 139 -512
743 246 -268
779 804 297
66 641 -606
7 710 953
290 177 388
731 723 40
589 780 -454
346 227 466
433 636 606
491 126 -369
175 832 246
715 450 468
83 644 -80
677 55 532
424 304 -835
234 236 873
167 813 561
17 100 61
589 340 912
7 36 -631
325 185 667
669 92 -267
748 537 413
306 842 499
428 458 -929
265 661 -476
651 698 -883
224 390 -757
789 60 -694
150 763 -547
34 278 245
268 841 -787
771 37 788
520 587 436
461 771 631
46 359 -747
438 204 -166
434 428 298
261 95 277
495 745 -828
500 350 -233
549 612 -781
193 154 394
498 652 -638
301 562 429
588 744 -757
807 822 -859
612 125 232
662 610 499
409 66 -373
830 254 -407
634 319 -948
694 323 -124
16 696 -379
242 713 199
60 429 715
512 564 781
453 363 -490
806 270 87
633 376 -863
426 333 13
738 622 346
230 569 126
175 680 323
240 656 577
518 245 -649
636 225 -885
28 695 352
618 17 -280
715 373 -442
712 529 53
843 713 29
206 834 406
186 359 110
318 831 656
693 113 390
76 129 -351
568 743 -763
519 785 909
5 704 -26
454 652 840
85 292 -256
206 708 -126
197 355 -506
429 842 -859
22 7 883
108 48 198
105 635 546
267 55 287
336 433 968
806 691 31
294 541 666
737 788 423
696 662 -189
579 234 34
63 290 546
532 555 -731
618 464 -697
163 634 467
543 507 -566
268 305 569
15 449 610
133 449 -189
88 258 12
727 354 -86
124 245 -465
107 551 334
787 341 171
785 198 691
796 474 979
25 623 479
775 17 416
506 791 -334
140 731 -191
388 819 -602
437 806 547
4 547 -608
143 169 -634
685 229 752
522 554 -293
203 528 326
816 236 -448
690 50 685
829 468 -630
639 237 -363
538 604 851
270 503 -488
666 1 668
479 72 -563
428 9 668
635 186 -787
381 10 713
551 481 -87
246 76 37
180 525 -825
512 350 -618
552 366 818
727 581 -763
120 144 -614
540 682 265
163 159 82
641 823 179
599 694 -792
550 513 -232
471 148 -138
454 562 -325
657 732 159
552 50 -505
294 35 769
203 7 461
473 25 -244
217 136 -560
402 519 110
145 496 504
488 276 426
404 196 849
783 668 658
195 472 -534
70 211 680
688 829 400
52 154 -513
362 23 761
534 104 -588
495 821 -989
467 433 382
548 733 49
787 573 -45
129 667 -336
670 721 -300
199 706 534
169 238 376
628 58 -248
429 618 570
71 355 -863
703 487 -805
161 214 -803
404 745 -665
525 294 562
324 253 312
288 592 -240
496 733 -38
204 796 -109
215 63 592
173 616 -467
436 803 -642
125 339 -321
129 514 93
633 604 -462
144 127 -409
567 395 989
473 85 -664
138 82 -312
264 691 428
41 242 -221
359 288 877
654 451 -545
650 399 -651
830 139 316
331 170 352
254 311 228
726 796 -101
829 697 -545
690 692 712
759 650 -896
731 402 -537
83 144 425
494 265 109
362 400 784
487 249 463
567 59 644
831 137 -897
558 156 -458
330 289 900
724 146 988
331 468 -893
598 576 748
290 826 -849
822 205 -72
224 21 263
281 657 87
389 214 477
433 568 -865
806 679 478
621 514 -148
183 549 338
338 526 -980
299 315 -745
577 85 21
133 537 -472
609 348 -609
84 757 -144
831 214 -165
403 696 -654
541 346 -636
691 807 -438
488 776 -878
361 306 404
632 624 -190
9 666 278
28 706 -232
466 283 -628
756 167 207
203 699 133
370 47 5
516 226 482
62 676 249
152 110 337
642 193 -504
371 794 757
210 397 436
653 803 486
192 783 -513
304 657 613
529 812 4
465 351 -524
240 64 463
570 439 -609
421 27 -906
280 46 502
651 322 152
782 721 898
53 144 977
483 117 861
346 309 519
317 133 -214
226 287 732
553 794 0
612 380 -488
382 693 875
194 81 876
188 64 380
633 210 -418
15 41 494
173 314 -307
38 301 -548
675 798 943
820 101 898
4 761 487
750 319 -248
77 371 935
101 335 -934
51 831 -358
149 517 -856
20 58 -205
188 815 507
676 127 -928
99 761 673
454 829 -576
494 835 -823
739 2 -523
789 764 -703
811 872
16 282 627
135 358 -77
193 486 -148
711 96 -53
494 27 299
354 742 806
790 654 684
229 789 487
406 675 -440
549 750 908
377 611 -602
343 338 -50
164 401 -829
257 756 -480
744 697 -259
753 453 -872
807 337 547
680 747 101
750 573 26
154 89 165
432 470 -422
143 417 -634
704 575 -425
661 693 62
703 723 213
359 202 861
560 130 -640
787 675 -33
282 101 -50
416 375 -387
362 68 555
62 145 947
101 590 48
402 143 870
547 398 -813
780 435 874
626 492 -413
695 163 930
118 302 -26
466 573 -2
701 7 -883
468 414 -104
705 511 624
653 406 -242
164 55 -417
442 80 23
549 135 725
333 585 -640
455 426 -864
187 366 -204
428 358 215
291 601 -261
8 506 643
570 661 -319
186 777 19
424 331 247
568 278 -396
327 206 501
275 645 -202
152 4 -771
139 716 -4
253 432 -525
250 147 -409
390 257 -944
56 14 482
502 735 649
63 603 -314
694 412 311
584 162 64
174 433 -475
232 626 -581
252 165 889
648 297 -875
766 301 -141
429 234 -684
116 616 -507
33 423 887
358 417 195
120 581 69
787 615 362
716 664 -671
119 535 51
569 136 -979
74 22 -63
89 805 -663
434 334 -783
313 137 -847
390 212 -552
445 82 974
780 468 -215
672 520 -487
538 546 369
479 414 264
783 381 -243
20 434 -891
53 265 -840
123 665 -573
319 405 444
247 680 204
775 599 -860
380 507 40
805 67 33
203 806 -293
119 405 142
453 672 540
167 373 -762
770 477 -337
757 326 107
553 486 -13
617 321 271
480 175 -918
27 699 306
589 172 584
373 472 929
262 748 -541
768 439 -347
115 756 -323
694 784 -71
292 94 -322
188 378 336
60 402 -940
313 705 -128
783 735 1
428 386 82
288 405 744
635 334 -988
66 131 -320
482 779 -753
279 498 296
773 338 749
134 613 553
614 568 978
103 553 -498
163 457 188
361 610 150
467 636 -279
525 21 -488
464 443 92
30 356 -488
181 192 154
794 772 -661
489 752 995
369 805 -736
555 64 -870
349 236 -264
29 342 -641
719 456 -110
706 410 -656
432 333 -775
397 208 -981
40 754 -874
501 378 -246
593 366 -20
168 703 -354
778 639 -342
358 507 217
592 589 -301
503 3 -557
232 400 763
42 240 -353
79 797 -922
308 293 -24
368 503 440
334 580 471
139 466 -904
650 539 741
183 552 -777
369 639 773
449 618 738
609 358 -452
613 291 -474
636 434 817
488 228 -432
53 135 -713
475 202 -547
794 172 -289
226 139 577
484 295 816
332 717 465
51 314 162
99 463 516
347 679 -227
618 779 418
563 768 940
611 606 -115
378 199 -143
364 610 -858
279 756 -322
441 781 68
751 462 810
223 414 445
123 18 -940
790 557 421
354 395 101
697 771 135
139 633 -446
16 668 -154
777 622 -218
590 253 -561
528 207 -258
568 686 379
147 709 568
419 236 473
360 374 889
763 206 937
603 319 19
434 529 5
355 706 -385
102 251 455
305 149 494
613 231 295
461 674 519
11 616 -410
154 789 -248
43 489 -230
293 157 795
809 376 106
289 641 -450
263 704 434
126 266 504
224 299 918
269 369 358
534 257 -675
672 139 -260
470 672 -900
577 632 -760
532 485 369
65 780 -638
429 580 -262
637 638 -761
416 768 -567
156 673 -208
492 448 246
158 724 708
400 799 777
459 578 260
104 458 661
191 202 157
156 453 704
785 161 495
586 576 952
666 48 -916
538 730 201
777 559 332
179 728 -67
365 540 -559
699 732 190
628 516 990
609 308 -730
650 707 489
323 668 -57
739 523 32
351 692 775
709 410 82
656 645 16
132 9 166
417 14 588
212 332 -296
281 652 131
435 377 -884
257 13 -443
618 328 -242
27 213 -58
122 267 600
723 239 -64
517 486 530
69 507 190
396 114 257
103 153 786
234 659 -919
179 542 645
278 115 559
72 53 874
225 690 11
163 266 -446
59 257 388
229 74 -374
395 189 -546
27 687 -505
429 337 -748
126 459 -634
414 12 223
773 533 394
175 194 -277
214 405 731
736 749 -200
201 244 949
528 476 713
636 492 -66
457 112 657
557 554 -732
35 359 626
788 751 500
789 778 360
161 410 -45
104 10 -29
419 247 -460
177 45 -729
57 121 432
670 199 -56
716 336 833
427 619 848
703 335 -196
244 29 183
554 433 0
280 708 951
568 520 574
637 673 819
619 63 465
134 780 676
78 196 -876
261 740 -263
194 714 -469
336 74 -331
801 365 -866
685 595 -295
338 491 -75
136 538 -930
279 292 461
247 53 -540
145 220 -729
689 409 -137
727 375 481
385 514 -852
78 188 79
749 60 341
566 541 -904
614 612 -40
82 412 509
701 62 -637
523 562 364
143 787 609
590 39 998
155 89 442
652 39 427
508 345 709
380 760 -852
499 48 -730
654 354 -5
15 376 78
480 759 -9
196 499 611
189 697 518
752 308 -156
450 279 -859
256 556 33
559 587 970
393 582 -630
509 377 -145
56 437 -651
76 381 -473
521 234 323
276 452 -211
325 757 -988
488 333 399
356 306 989
246 377 662
293 69 -180
251 595 466
108 678 -101
297 454 -796
617 299 -510
367 611 991
634 309 -966
590 257 989
736 548 687
149 596 265
29 155 65
133 643 -707
186 270 827
319 106 -323
493 359 359
664 122 -914
184 532 113
624 479 319
561 738 -659
400 339 169
218 398 -67
729 301 635
26 151 -204
469 714 -706
2 802 246
401 134 -519
379 135 977
3 50 232
675 217 705
364 75 -775
183 787 987
470 707 245
138 491 542
386 574 232
680 772 327
104 317 29
552 623 -874
145 710 266
190 702 208
557 722 -706
53 144 767
101 585 129
446 221 606
437 75 -246
686 369 605
569 791 -189
319 22 549
484 674 -117
745 490 -556
754 77 360
94 173 -465
234 674 -869
508 431 -131
324 313 -358
363 329 727
656 770 240
65 347 -680
128 278 -168
619 563 405
68 472 426
238 446 -168
560 22 -403
767 58 218
332 235 -611
627 184 577
226 542 -513
78 607 393
242 315 648
653 733 54
728 16 -162
313 577 -183
591 792 280
634 296 22
125 626 715
182 183 -903
213 511 -306
722 506 -222
492 310 -879
672 147 201
487 642 -299
529 102 -916
356 687 484
149 783 548
568 601 519
574 144 611
351 796 -575
51 98 -30
109 236 407
808 85 -936
61 419 609
466 417 -385
711 539 -438
58 738 -507
692 671 -232
182 518 135
693 434 865
361 231 -161
435 589 1000
72 59 443
310 383 476
525 235 -155
704 550 841
367 581 388
32 582 -513
754 242 -959
111 745 17
719 54 -150
508 570 186
172 776 -514
553 19 -745
217 564 704
619 528 -155
614 787 -742
632 342 506
673 643 674
424 308 -673
199 100 -711
48 338 -812
562 332 -379
184 664 430
765 121 -571
315 761 -783
676 280 -930
615 23 -571
620 658 -216
388 638 891
464 516 446
583 92 -479
743 67 -466
469 291 805
122 437 -922
134 144 581
89 370 -18
552 120 -804
469 595 346
123 13 -538
189 666 936
432 297 -406
132 284 279
434 410 -298
370 174 21
93 730 -772
621 567 138
547 66 -485
100 442 77
631 19 -668
563 280 -354
650 553 -754
538 49 -614
274 23 107
55 156 321
327 691 361
450 174 959
486 316 861
121 318 -513
762 677 -860
379 682 -938
578 292 -190
629 640 -385
579 104 968
76 732 -344
76 800 -575
102 625 -133
562 662 175
140 398 -614
704 280 -812
542 298 510
703 786 -216
567 384 -979
552 586 274
543 155 911
578 106 -938
105 149 -294
594 781 54
725 642 625
203 529 910
811 243 -759
270 721 654
627 129 499
41 760 -430
216 208 -448
430 385 644
586 133 -986
552 764 113
141 776 951
675 798 -450
68 502 77
139 259 -285
659 352 159
109 213 -769
464 755 558
552 342 94
52 287 616
577 615 -443
474 48 447
24 110 -235
425 270 211
810 92 -428
314 232 -615
638 618 -390
443 546 -856
281 435 -865
473 390 314
666 8 -882
5 690 693
243 81 893
718 27 879
301 637 872
298 730 545
416 22 -197
363 101 77
174 258 902
509 528 -32
761 430 58
317 205 -151
304 138 84
177 141 -154
192 263 -145
373 453 -143
279 644 -721
79 192 165
414 600 452
205 769 -369
629 77 617
200 742 2
10 152 40
585 205 434
642 369 792
781 452 295
406 9 -906
114 366 548
533 360 -642
762 760 -984
526 130 686
372 124 -769
442 195 443
573 733 135
255 691 488
615 41 -623
214 408 -990
67 404 -302
454 181 -586
40 365 -977
630 85 536
222 305 406
13 58 -209
172 811 660
541 486 -444
407 779 -545
391 797 -537
99 784 891
169 392 -851
36 589 -803
764 674 -322
557 298 861
36 425 733
547 553 547
282 703 58
558 449 -521
682 449 -666
99 373 -792
387 154 -825
664 158 207
510 436 396
60 559 290
85 595 -276
681 196 554
677 79 -279
156 764 -759
85 397 -780
567 117 -413
702 254 114
120 101 980
489 344 820
685 241 681
791 767 -622
8 420 994
31 405 416
405 726 646
768 666 -264
161 551 -36
363 809 974
441 786 45
467 3 -491
807 786 -941
319 255 -624
93 652 -447
778 582 -203
244 215 830
593 362 907
141 180 -344
358 219 -640
438 100 594
502 597 -997
321 573 937
805 686 -142
51 580 293
640 213 655
86 306 650
187 509 894
71 347 731
587 796 8
73 586 -229
4 323 588
656 150 60
375 648 928
429 503 48
490 57 587
328 670 -226
25 790 -107
207 462 -155
508 140 171
699 246 405
421 426 582
216 476 -629
443 561 96
487 74 232
275 641 554
595 211 472
51 513 791
8 803 -450
567 495 488
9 268 -610
586 330 484
595 17 -132
296 386 -880
433 119 563
60 415 699
752 108 -242
84 700 259
150 429 -220
42 548 -914
372 71 436
28 763 -101
274 456 423
428 724 878
158 336 -607
250 722 -704
201 776 650
383 243 -62
348 467 733
499 654 38
551 57 -338
797 169 608
431 86 -357
155 690 454
206 415 381
456 430 997
585 537 -678
236 653 -490
709 661 597
684 491 -940
58 692 -286
396 736 572
627 807 827
144 573 -367
433 100 790
656 23 952
522 728 -32
145 196 -59
676 319 536
621 692 -86
622 809 -347
505 662 -431
288 97 724
114 17 -348
122 360 -555
661 654 -882
298 261 582
263 811 -340
100 53 87
12 623 -674
661 562 -90
218 790 -240
626 100 252
60 810 988
727 94 984
783 412 302
356 321 -468
194 639 -380
334 98 961
23 176 446
439 104 436
27 7 -662
504 103 -392
514 641 -581
244 443 -316
312 462 -873
760 555 401
732 301 406
87 578 117
230 89 627
81 130 408
591 129 468
350 72 -91
762 616 -706
469 407 133
37 758 -511
288 747 662
128 254 -24
379 197 85
374 506 986
9 589 -790
305 297 498
485 234 -595
164 792 -556
160 462 -691
367 372 -300
415 669 860
365 160 268
254 595 -119
458 689 -295
408 188 725
33 412 202
559 443 151
754 357 635
174 497 -118
571 308 289
212 159 -680
751 231 184
577 628 -402
251 276 -545
477 397 -976
139 487 181
475 687 844
537 445 -662
22 752 -923
360 557 -380
804 110 932
127 773 708
718 378 -850
611 323 -735
350 170 91
68 543 -869
348 150 -332
54 235 -732
679 178 724
105 320 -763
269 455 -878
453 805 530
46 274 188
196 284 -634
253 123 -149
149 650 -289
21 800 -640
218 533 678
275 211 83
498 31 815
240 491 -126
397 218 867
594 103 973
627 614 -630
681 595 -489
657 491 -553
89 284 -507
23 409 -550
549 756 66
729 237 -198
355 117 13
172 25 -287
775 559 706
207 152 -272
396 555 -163
25 782 718
137 804 239
791 714 705
282 53 -532
532 585 -736
75 682 -472
484 72 269
554 477 -792
517 809 19
516 4 595
206 692 666
560 465 -530
714 414 -198
556 726 -446
728 238 -209
510 133 316
435 351 -403
761 70 -955
754 225 -515
797 364 499
768 392 343
237 462 -651
349 194 -354
650 274 74
442 178 691
165 216 308
642 37 736
222 113 611
470 59 411
173 7 -403
619 301 820
80 687 762
122 742 -91
329 304 -227
227 772 -519
577 691 -219
418 267 397
261 176 -166
481 304 -464
26 702 -458
64 426 793
450 507 863
424 382 111
474 550 943
5 574 943
30 302 831
101 636 107
116 246 -996
97 490 350
129 675 348
658 655 -858
612 410 297
836 959
502 827 -199
529 98 888
657 831 45
367 614 -882
218 548 72
536 818 155
475 224 16
12 542 -985
129 136 -574
13 738 457
26 266 186
599 564 354
91 683 48
149 651 432
759 203 350
441 458 -809
836 340 -623
96 729 -948
472 89 875
642 668 -613
294 454 -115
495 306 -50
84 491 862
57 520 -620
164 381 829
594 781 -221
566 293 13
242 107 462
300 431 547
605 93 -54
504 829 888
390 16 350
804 89 -19
